runtime,cpu_usage,memory
6.41,99%,127600
6.13,99%,127596
8.55,99%,127472
6.13,99%,127484
6.15,99%,127600
6.17,99%,127548
8.63,99%,127600
8.55,99%,127596
8.55,99%,127596
8.53,99%,127600
6.09,99%,127640
8.55,99%,127600
6.05,99%,127468
6.16,99%,127600
6.06,99%,127468
8.55,99%,127360
6.09,99%,127600
6.12,99%,127516
8.67,99%,127600
6.07,99%,127472
8.53,99%,127596
8.58,99%,127356
6.08,99%,127596
8.53,99%,127472
8.55,99%,127600
6.16,99%,127600
6.07,99%,127600
8.55,99%,127596
8.54,99%,127468
8.57,99%,127596
6.07,99%,127596
6.08,99%,127600
8.60,99%,127352
8.56,99%,127596
8.54,99%,127600
6.17,99%,127596
8.65,99%,127472
6.17,99%,127596
8.75,99%,127600
6.30,99%,127584
7.04,99%,127600
7.86,99%,127600
8.16,99%,127600
6.19,99%,127600
6.08,99%,127608
8.12,99%,127600
8.86,99%,127616
6.08,99%,127600
7.07,99%,127600
7.50,99%,127596
8.56,99%,127540
6.11,99%,127568
8.66,99%,127596
8.53,99%,127596
8.57,99%,127600
6.28,99%,127600
8.28,99%,127596
6.22,99%,127600
8.72,99%,127352
6.05,99%,127600
8.52,99%,127600
6.14,99%,127600
8.62,99%,127600
8.59,99%,127596
8.58,99%,127596
6.35,99%,127600
8.62,99%,127656
6.08,99%,127468
8.70,99%,127600
6.11,99%,127596
8.55,99%,127600
8.52,99%,127600
6.09,99%,127600
8.76,99%,127596
6.17,99%,127596
8.63,99%,127600
8.58,99%,127664
8.52,99%,127596
8.52,99%,127524
6.06,99%,127600
8.58,99%,127600
6.09,99%,127504
8.10,99%,127596
6.66,99%,127596
8.54,99%,127596
6.07,99%,127596
8.63,99%,127596
8.56,99%,127596
6.09,99%,127600
8.46,99%,127600
6.13,99%,127596
8.56,99%,127600
6.06,99%,127672
8.63,99%,127596
8.60,99%,127516
8.51,99%,127600
6.07,99%,127484
8.52,99%,127596
6.19,99%,127480
8.58,99%,127596
