runtime,cpu_usage,memory
1.44,125%,824284
1.45,126%,824148
1.43,126%,824224
1.43,125%,824280
1.42,126%,824224
1.43,125%,824288
1.43,126%,824284
1.43,126%,824288
1.43,125%,824288
1.43,125%,824288
1.44,125%,824288
1.44,125%,824284
1.43,125%,824288
1.43,126%,824288
1.45,125%,824288
1.43,126%,824288
1.43,125%,824164
1.43,126%,824288
1.43,126%,824284
1.44,125%,824288
1.45,125%,824160
1.42,126%,824100
1.44,125%,824136
1.42,126%,824304
1.45,125%,824288
1.44,125%,824160
1.43,126%,824288
1.44,125%,824288
1.44,125%,824160
1.44,125%,824288
1.44,125%,824288
1.42,125%,824184
1.43,125%,824288
1.44,125%,824288
1.44,125%,824168
1.44,125%,824288
1.44,125%,824288
1.42,125%,824288
1.42,126%,824104
1.43,125%,824288
1.44,125%,824224
1.43,126%,824224
1.43,125%,824288
1.43,126%,824288
1.42,126%,824288
1.43,125%,824288
1.44,126%,824168
1.42,125%,824288
1.43,125%,824284
1.42,125%,824168
1.43,125%,824244
1.43,126%,824288
1.42,126%,824292
1.42,126%,824168
1.43,125%,824168
1.42,126%,824288
1.43,125%,824284
1.44,126%,824224
1.43,125%,824168
1.43,126%,824168
1.43,126%,824288
1.43,125%,824284
1.45,125%,824288
1.43,125%,824288
1.44,125%,824224
1.43,126%,824168
1.42,125%,824104
1.44,125%,824224
1.43,125%,824296
1.44,126%,824168
1.44,125%,824288
1.45,125%,824224
1.43,125%,824224
1.42,126%,824224
1.44,125%,824288
1.43,125%,824104
1.43,125%,824288
1.43,126%,824300
1.44,125%,824104
1.45,125%,824288
1.43,125%,824100
1.43,125%,824288
1.44,126%,824304
1.43,126%,824260
1.43,126%,824288
1.44,125%,824292
1.43,125%,824284
1.45,125%,824288
1.43,126%,824104
1.42,126%,824288
1.42,126%,824168
1.44,125%,824288
1.42,126%,824224
1.42,126%,824176
1.43,126%,824104
1.44,125%,824224
1.44,125%,824160
1.43,126%,824224
1.43,126%,824288
1.43,126%,824164
