runtime,cpu_usage,memory
1.94,767%,36352
1.95,765%,36596
1.96,761%,36332
1.95,763%,36512
2.00,754%,36380
1.95,766%,36472
1.99,773%,36468
2.04,749%,36444
2.01,751%,36744
1.95,764%,36448
1.99,750%,36448
1.95,764%,36216
1.98,762%,36448
1.98,760%,36556
1.96,759%,36332
2.01,760%,36212
2.00,765%,36344
2.01,767%,36604
1.96,773%,36448
1.97,763%,36676
1.99,768%,36316
2.02,761%,36320
2.04,751%,36448
1.95,768%,36476
1.99,762%,36612
1.97,762%,36640
1.99,757%,36384
1.99,766%,36460
2.07,738%,36348
1.95,769%,36192
2.04,751%,36512
1.97,769%,36460
2.07,741%,36448
1.97,754%,36316
1.98,761%,36320
2.02,743%,36484
2.02,749%,36512
1.96,759%,36448
2.03,752%,36576
2.00,742%,36340
1.98,761%,36512
1.99,755%,36348
2.01,750%,36320
2.00,763%,36512
2.00,755%,36384
1.97,758%,36468
1.96,751%,36328
2.01,741%,36384
1.97,767%,36396
1.97,764%,36344
1.98,754%,36328
2.05,742%,36320
1.97,751%,36640
1.97,760%,36400
1.97,755%,36704
1.97,771%,36444
2.01,756%,36384
1.97,754%,36576
2.03,745%,36320
1.96,760%,36576
1.98,768%,36344
1.96,767%,36340
2.03,740%,36576
1.97,758%,36384
2.00,754%,36348
1.99,761%,36244
1.98,767%,36540
1.97,771%,36488
2.01,749%,36636
2.01,760%,36316
1.96,772%,36512
2.01,751%,36476
1.94,771%,36320
2.01,743%,36448
1.96,766%,36448
2.00,760%,36468
1.97,767%,36448
2.01,767%,36204
1.96,762%,36616
1.98,774%,36640
1.95,770%,36460
2.01,766%,36632
2.01,753%,36320
1.98,751%,36704
2.00,754%,36640
2.01,746%,36220
1.95,770%,36448
2.00,760%,36372
1.94,769%,36448
2.05,747%,36092
2.00,744%,36444
1.94,770%,36376
1.99,756%,36448
1.97,767%,36512
2.06,746%,36572
1.98,757%,36456
1.97,770%,36592
2.00,761%,36576
2.02,756%,36640
1.99,763%,36588
