runtime,cpu_usage,memory
19.45,797%,18688
22.35,797%,18560
21.23,797%,18688
21.20,796%,18432
21.18,795%,18304
21.16,797%,18432
21.53,796%,18816
21.26,797%,18816
21.27,796%,18560
21.35,797%,18560
21.28,797%,18688
21.28,797%,18816
21.32,797%,18292
21.63,797%,18560
21.28,797%,18432
21.42,797%,18560
21.25,797%,18688
21.35,796%,18560
21.31,796%,18560
21.45,797%,18944
21.25,797%,18560
21.56,797%,18688
21.34,796%,18432
21.32,796%,18688
21.28,797%,18688
21.61,796%,18560
21.35,797%,18688
21.36,797%,18816
21.36,797%,18432
21.33,797%,18560
21.20,796%,18432
21.30,796%,18560
21.32,797%,18688
21.37,797%,18560
21.34,796%,18560
21.54,797%,18688
21.34,796%,18688
21.50,797%,18304
21.35,796%,18688
21.49,797%,18816
21.33,797%,18560
21.41,796%,18432
21.32,797%,18688
21.60,796%,18688
21.34,797%,18688
21.27,797%,18424
21.33,796%,18688
21.30,797%,18816
21.36,797%,18432
21.30,797%,18560
21.37,796%,18688
21.33,796%,18560
21.32,797%,18688
21.42,797%,18944
21.36,797%,18688
21.29,796%,18560
21.36,797%,18432
21.39,797%,18560
21.46,796%,18560
21.37,797%,18432
21.43,796%,18688
21.39,796%,18560
21.33,796%,18688
21.54,796%,18688
21.38,796%,18688
21.38,797%,18560
21.35,796%,18560
21.32,796%,18560
21.38,797%,18560
21.35,796%,18432
21.29,796%,18276
21.38,796%,18432
21.35,797%,18560
21.38,797%,18816
21.37,796%,18560
21.52,796%,18944
21.48,797%,18432
21.72,796%,18688
21.35,797%,18560
21.41,797%,18560
21.37,797%,18688
21.70,797%,18944
21.35,797%,18432
21.42,796%,18560
21.38,797%,18688
21.37,797%,18560
21.58,796%,18560
21.73,797%,18688
21.55,796%,18688
21.38,796%,18432
21.38,797%,18560
21.34,797%,18688
21.35,796%,18560
21.41,797%,18688
21.32,797%,18688
21.70,796%,18944
21.39,797%,18688
21.42,797%,18816
21.38,796%,18560
21.44,796%,18560
