runtime,cpu_usage,memory
21.37,192%,427640
21.33,192%,427344
21.34,192%,427824
21.51,192%,427220
21.38,192%,427772
21.49,192%,427604
21.41,193%,427276
21.47,192%,427568
21.52,193%,427148
21.41,192%,427544
21.48,192%,427688
21.54,196%,426716
21.97,191%,427640
21.45,192%,427728
21.46,192%,427384
21.30,192%,427572
21.56,192%,427340
21.40,192%,426924
21.38,192%,427432
21.47,192%,428056
21.48,192%,427696
21.50,193%,427640
21.48,192%,427716
21.50,192%,427692
21.48,192%,427896
21.64,192%,426848
21.51,193%,427908
21.51,192%,428168
21.51,192%,427088
21.48,193%,427244
21.53,192%,427628
21.57,192%,427884
21.52,192%,428000
21.52,192%,427028
21.63,192%,427836
21.49,192%,427280
21.54,192%,428080
21.67,192%,427176
21.49,192%,427820
21.50,192%,427824
21.70,191%,428048
21.44,193%,427868
21.46,193%,428196
21.82,190%,427424
21.50,192%,428024
21.46,193%,427732
21.51,192%,428104
21.56,192%,427968
21.54,192%,427396
21.57,192%,427860
21.49,192%,427132
21.43,193%,427696
21.67,191%,427672
21.43,193%,427780
21.41,192%,428020
21.46,192%,427764
21.39,193%,427908
21.53,192%,427724
21.40,192%,427536
21.48,192%,427168
21.47,192%,427328
21.53,191%,427936
21.52,193%,427840
21.71,191%,427720
21.59,192%,427744
21.52,192%,427576
21.56,192%,427624
21.44,192%,427728
21.61,197%,427444
21.43,193%,428236
21.47,192%,427764
21.57,192%,427732
21.46,192%,427936
21.53,192%,427220
21.43,192%,427664
21.59,192%,427448
21.50,193%,427320
21.57,192%,427812
21.38,192%,427792
21.34,192%,427628
21.53,192%,427400
21.48,193%,427724
21.53,193%,427252
21.50,192%,427776
21.50,192%,427908
21.54,192%,427364
21.49,192%,427712
21.41,192%,427968
21.51,193%,427592
21.60,191%,427944
21.59,193%,427652
21.38,192%,427720
21.49,192%,427692
21.54,192%,427272
21.56,192%,427748
21.44,193%,427672
21.44,192%,427028
21.49,192%,427940
21.99,190%,427360
21.42,192%,427144
