runtime,cpu_usage,memory
0.39,790%,8192
0.39,792%,8192
0.39,792%,8192
0.39,793%,8064
0.39,792%,7936
0.39,794%,8320
0.39,793%,7808
0.39,793%,8192
0.39,793%,8192
0.39,793%,8320
0.39,793%,8192
0.39,792%,7936
0.39,792%,8064
0.40,793%,8320
0.83,795%,7936
0.95,794%,8192
0.95,794%,8192
0.89,794%,8192
0.39,793%,7936
0.40,793%,8064
0.40,791%,8192
0.40,793%,8192
0.40,794%,8192
0.41,792%,8064
0.41,794%,8192
0.41,794%,8064
0.94,795%,8192
0.95,794%,8192
0.95,794%,8064
0.78,793%,8320
0.40,792%,8192
0.40,793%,7936
0.41,794%,8192
0.41,791%,7936
0.41,793%,7808
0.41,793%,8064
0.42,790%,8064
0.47,792%,8192
0.95,794%,8192
0.95,794%,8192
0.95,794%,8192
0.61,791%,8320
0.41,793%,8192
0.41,793%,8192
0.41,791%,8192
0.42,791%,8192
0.41,792%,8064
0.42,790%,8064
0.42,794%,7936
0.67,795%,8192
0.95,793%,8192
0.95,793%,8064
0.95,794%,8192
0.40,787%,8320
0.41,792%,8064
0.41,793%,8192
0.42,794%,8192
0.42,793%,8192
0.42,794%,8192
0.42,793%,8064
0.42,791%,7936
0.90,795%,8064
0.95,794%,8064
0.95,794%,8192
0.81,793%,8192
0.40,793%,7808
0.41,794%,8192
0.42,790%,8064
0.42,788%,8192
0.42,792%,8192
0.42,794%,8192
0.42,794%,7936
0.52,794%,8064
0.95,794%,8192
0.95,794%,8064
0.95,794%,8192
0.57,792%,8192
0.41,792%,8064
0.41,789%,7936
0.42,790%,7808
0.42,795%,8192
0.42,794%,8192
0.42,794%,8064
0.42,791%,8064
0.75,795%,7808
0.95,794%,8192
0.95,794%,8064
0.96,793%,8192
0.40,792%,8192
0.41,793%,8064
0.42,794%,8192
0.42,788%,7936
0.42,795%,7936
0.42,792%,8320
0.48,793%,8064
0.61,793%,7808
0.95,794%,7936
0.95,793%,8320
0.95,794%,8192
0.53,790%,8192
