runtime,cpu_usage,memory
4.15,376%,4408
4.16,376%,4084
4.18,376%,4220
4.17,376%,4408
4.17,376%,4352
4.18,376%,4364
4.19,376%,4360
4.18,376%,4224
4.17,376%,4312
4.18,376%,8208
4.17,376%,4052
4.16,376%,4492
4.19,376%,4336
4.18,376%,4060
4.17,376%,4220
4.15,376%,4120
4.17,376%,4084
4.19,376%,4352
4.16,376%,8376
4.16,376%,4052
4.18,376%,4180
4.17,376%,8008
4.14,376%,4240
4.17,376%,4372
4.13,376%,4400
4.18,376%,4364
4.15,376%,4012
4.18,376%,4236
4.17,376%,4212
4.16,376%,4220
4.08,99%,8060
4.16,376%,4352
4.16,376%,4212
4.17,376%,4352
4.16,376%,4364
4.17,376%,4016
4.17,376%,4360
4.17,376%,4488
4.06,376%,4252
4.15,376%,4348
4.18,376%,4144
4.16,376%,4172
4.16,376%,8392
4.17,376%,4120
4.17,376%,4396
4.22,377%,4044
4.17,376%,4376
4.08,99%,4172
4.15,376%,4488
4.17,376%,4408
4.17,376%,4228
4.19,376%,4164
4.16,376%,8272
4.19,376%,4328
4.17,376%,4380
4.17,376%,4060
4.17,376%,4260
4.17,376%,4188
4.18,376%,4368
4.18,376%,4368
4.16,376%,4288
4.16,376%,4228
4.15,376%,4480
4.18,376%,4208
4.17,376%,8140
4.16,376%,4044
4.16,376%,4352
4.18,376%,4464
4.16,376%,4208
4.16,375%,4044
4.17,376%,4288
4.17,376%,4132
4.17,376%,4372
4.16,376%,4168
4.16,376%,8016
4.16,376%,4288
4.16,376%,4184
4.15,376%,4224
4.15,376%,4352
4.18,376%,4312
4.17,376%,4168
4.15,376%,4172
4.17,376%,4044
4.18,376%,4268
4.17,376%,4332
4.19,376%,4052
4.16,376%,8308
4.16,376%,4188
4.17,376%,4052
4.18,376%,4248
4.19,376%,4100
4.17,376%,4316
4.17,376%,4368
4.16,375%,4084
4.17,376%,4140
4.17,376%,8236
4.17,376%,4292
4.16,376%,4228
4.17,376%,4308
4.16,376%,4084
