runtime,cpu_usage,memory
1.11,397%,77536
1.12,397%,77504
1.11,397%,77396
1.11,397%,77380
1.11,397%,77428
1.11,397%,77448
1.11,397%,77384
1.11,397%,77428
1.11,397%,77500
1.11,397%,77476
1.11,397%,77500
1.11,397%,77492
1.11,397%,77420
1.11,397%,77384
1.10,397%,77316
1.12,397%,77504
1.11,397%,77504
1.12,397%,77392
1.12,397%,75948
1.11,397%,77304
1.11,397%,77380
1.11,397%,77424
1.13,397%,77416
1.11,397%,77440
1.14,397%,75976
1.11,397%,77392
1.11,397%,77444
1.11,396%,77560
1.11,397%,77396
1.11,397%,77444
1.10,398%,77512
1.14,397%,77388
1.11,397%,77464
1.11,397%,77308
1.14,397%,77500
1.11,397%,77352
1.11,397%,77392
1.14,397%,77324
1.11,397%,77492
1.11,397%,77612
1.11,398%,77464
1.11,397%,77476
1.11,397%,77576
1.12,397%,77304
1.11,397%,77312
1.12,397%,77524
1.12,396%,75960
1.10,398%,77420
1.10,397%,77396
1.11,397%,77424
1.11,397%,77396
1.13,396%,77368
1.10,397%,77476
1.11,397%,77272
1.12,397%,77344
1.13,397%,77444
1.13,397%,77320
1.12,396%,76016
1.11,397%,77380
1.11,397%,77252
1.11,397%,77416
1.11,397%,77580
1.12,396%,77508
1.11,397%,77496
1.11,397%,77516
1.11,397%,77456
1.11,397%,77448
1.11,397%,77348
1.12,397%,77564
1.12,396%,76052
1.11,398%,77444
1.11,397%,77400
1.12,397%,77444
1.11,397%,77376
1.11,397%,77556
1.12,397%,77436
1.11,397%,77468
1.13,397%,77448
1.11,397%,77388
1.11,397%,77508
1.13,397%,75812
1.11,397%,77556
1.12,397%,77316
1.11,397%,77392
1.11,397%,77436
1.11,397%,77388
1.11,397%,77460
1.11,397%,77320
1.12,397%,77448
1.11,397%,77512
1.11,396%,77436
1.10,398%,77568
1.12,397%,77528
1.11,397%,77388
1.11,397%,77472
1.11,397%,77496
1.10,397%,77580
1.11,397%,77392
1.11,397%,77428
1.11,397%,77444
