runtime,cpu_usage,memory
2.18,99%,3992
2.18,99%,3980
2.18,99%,3988
2.18,100%,3860
2.18,100%,3924
2.18,99%,3888
2.18,100%,3828
2.18,99%,3992
2.18,100%,3948
2.18,100%,3940
2.18,100%,3900
2.17,99%,5160
2.18,100%,3976
2.18,99%,3816
2.18,100%,3916
2.18,99%,3920
2.16,99%,5656
2.17,99%,4016
2.18,100%,4000
2.17,99%,3996
2.17,99%,3940
2.17,100%,3944
2.18,99%,4040
2.15,99%,4012
2.18,100%,4016
2.17,99%,3920
2.18,100%,3920
2.17,99%,4016
2.17,100%,3940
2.18,99%,3936
2.18,100%,4008
2.18,100%,3972
2.18,99%,3920
2.18,100%,3924
2.17,100%,5168
2.18,99%,4016
2.18,100%,3944
2.17,99%,3908
2.17,99%,3936
2.18,100%,3984
2.18,100%,3868
2.17,99%,3920
2.18,100%,3876
2.18,99%,4008
2.18,100%,3880
2.18,99%,3932
2.18,99%,3852
2.18,100%,3940
2.18,100%,4040
2.18,99%,3944
2.18,99%,3992
2.18,100%,3920
2.18,99%,4944
2.18,99%,3852
2.18,100%,3996
2.18,100%,3948
2.18,99%,3872
2.18,99%,3920
2.18,100%,4040
2.18,100%,3916
2.18,99%,3952
2.18,99%,4032
2.18,100%,3916
2.18,100%,3880
2.17,100%,4012
2.18,99%,4008
2.18,100%,3876
2.17,100%,3996
2.18,99%,4016
2.18,99%,3924
2.18,99%,5344
2.18,100%,3936
2.18,99%,3872
2.17,99%,3916
2.18,99%,3916
2.17,100%,3928
2.18,100%,3916
2.18,99%,3992
2.18,99%,3876
2.18,100%,3940
2.18,100%,3888
2.18,100%,3872
2.18,99%,4040
2.18,100%,3992
2.18,100%,3944
2.18,100%,3916
2.17,100%,3936
2.18,99%,3872
2.18,100%,5392
2.18,100%,3880
2.18,100%,3920
2.17,99%,3920
2.18,99%,3884
2.16,100%,3944
2.18,100%,3944
2.18,99%,3928
2.18,99%,3932
2.18,99%,3876
2.18,100%,4040
2.18,100%,3916
