runtime,cpu_usage,memory
3.49,100%,4364
3.53,100%,4368
3.53,100%,4384
3.49,100%,4348
3.49,99%,4388
3.49,100%,4364
3.53,100%,4384
3.53,100%,4364
3.53,99%,4344
3.54,100%,4208
3.53,100%,4340
3.49,99%,4348
3.46,100%,4368
3.44,100%,4344
3.53,100%,4372
3.53,99%,4336
3.53,100%,4364
3.44,100%,4364
3.53,100%,4380
3.53,99%,4360
3.44,99%,4380
3.42,99%,4364
3.50,100%,4376
3.53,100%,4364
3.39,100%,4384
3.51,99%,4380
3.53,99%,4208
3.51,99%,4396
3.53,99%,4384
3.53,99%,4372
3.49,100%,4376
3.52,99%,4376
3.39,100%,4344
3.53,100%,4368
3.50,99%,4364
3.52,99%,4372
3.53,100%,4380
3.53,100%,4380
3.53,100%,4384
3.53,99%,4364
3.47,100%,4360
3.43,99%,4364
3.53,100%,4352
3.46,100%,4360
3.53,99%,4392
3.47,99%,4340
3.44,100%,4344
3.50,99%,4388
3.50,100%,4356
3.48,100%,4368
3.53,99%,4352
3.53,100%,4344
3.53,100%,4336
3.46,99%,4356
3.48,99%,4344
3.53,100%,4388
3.54,100%,4396
3.45,100%,4364
3.53,99%,4376
3.53,100%,4204
3.45,100%,4364
3.45,99%,4344
3.54,99%,4360
3.53,100%,4392
3.53,100%,4376
3.53,99%,4396
3.45,100%,4352
3.53,99%,4344
3.51,99%,4356
3.53,100%,4336
3.53,99%,4384
3.44,100%,4376
3.53,100%,4384
3.50,100%,4328
3.46,99%,4380
3.48,99%,4396
3.48,100%,4384
3.53,100%,4340
3.53,100%,4352
3.53,100%,4388
3.53,99%,4340
3.53,100%,4336
3.53,99%,4384
3.51,100%,4368
3.46,99%,4384
3.51,100%,4368
3.45,99%,4352
3.51,99%,4360
3.50,100%,4360
3.49,100%,4356
3.53,99%,4384
3.49,99%,4336
3.50,99%,4336
3.53,100%,4372
3.53,100%,4364
3.53,100%,4340
3.53,100%,4360
3.40,100%,4364
3.49,100%,4364
3.53,100%,4376
