runtime,cpu_usage,memory
1.58,796%,35672
1.60,795%,35736
1.59,795%,35680
1.58,796%,35672
1.59,795%,35552
1.58,796%,35740
1.59,796%,35612
1.62,772%,35736
1.64,795%,35680
1.58,795%,35668
1.58,795%,35864
1.58,795%,35672
1.58,795%,35736
1.60,795%,35740
1.59,796%,35640
1.59,796%,35672
1.59,796%,35668
1.58,796%,35608
1.60,795%,35740
1.60,795%,35680
1.59,795%,35736
1.58,796%,35668
1.59,796%,35676
1.58,796%,35740
1.59,796%,35720
1.59,796%,35612
1.60,795%,35736
1.58,796%,35672
1.61,795%,35736
1.60,795%,35820
1.59,796%,35736
1.58,796%,35740
1.59,796%,35676
1.58,795%,35732
1.58,796%,35740
1.59,796%,35736
1.60,795%,35400
1.59,796%,35696
1.60,795%,35420
1.59,796%,35728
1.59,796%,35740
1.58,796%,35740
1.59,796%,35676
1.60,795%,35868
1.59,795%,35660
1.59,796%,35664
1.58,796%,35868
1.58,794%,35736
1.63,795%,35740
1.58,796%,35740
1.59,795%,35672
1.59,796%,35740
1.58,796%,35740
1.60,795%,35736
1.59,795%,35864
1.59,796%,35672
1.59,796%,35676
1.60,795%,35736
1.59,796%,35636
1.58,796%,35676
1.59,796%,35672
1.58,796%,35752
1.59,796%,35676
1.58,795%,35736
1.58,795%,35736
1.60,791%,35740
1.60,795%,35656
1.59,795%,35668
1.59,794%,35672
1.58,795%,35676
1.59,796%,35800
1.60,796%,35676
1.59,796%,35672
1.60,796%,35676
1.59,796%,35676
1.58,795%,35828
1.59,795%,35736
1.58,796%,35672
1.59,796%,35612
1.59,796%,35676
1.60,795%,35740
1.58,796%,35740
1.59,795%,35672
1.59,796%,35672
1.59,796%,35652
1.59,796%,35672
1.58,796%,35740
1.58,796%,35676
1.59,795%,35740
1.58,796%,35672
1.59,796%,35668
1.60,795%,35736
1.60,795%,35680
1.59,796%,35548
1.59,796%,35684
1.59,796%,35672
1.61,795%,35740
1.60,795%,35740
1.61,795%,35760
1.59,796%,35544
