runtime,cpu_usage,memory
0.81,340%,1055872
0.73,337%,1055616
0.73,337%,1056128
0.73,337%,1056000
0.73,337%,1055872
0.75,337%,1055872
0.76,335%,1055872
0.81,337%,1055872
0.73,337%,1055872
0.72,336%,1055744
0.77,339%,1055744
0.73,337%,1056000
0.73,336%,1055872
0.74,337%,1055744
0.73,337%,1055872
0.73,336%,1055744
0.73,337%,1055872
0.72,337%,1056000
0.73,336%,1056000
0.72,336%,1055872
0.73,336%,1055744
1.45,330%,1056128
1.62,332%,1055616
1.13,342%,1055744
0.73,337%,1056256
0.73,337%,1056000
0.72,336%,1055872
0.73,337%,1055872
0.73,337%,1055744
0.73,336%,1055616
0.73,336%,1055616
0.73,336%,1055872
1.56,331%,1056000
1.62,332%,1055744
1.02,337%,1055872
0.72,337%,1055744
0.73,336%,1055744
0.73,336%,1055744
0.73,336%,1056128
0.73,336%,1055744
1.12,345%,1055744
1.62,331%,1056000
1.45,334%,1056000
0.72,337%,1056000
0.73,337%,1055616
0.73,337%,1055744
0.73,337%,1056000
0.74,338%,1055744
0.88,346%,1055744
0.88,348%,1056128
0.80,333%,1055744
0.85,332%,1055872
0.86,333%,1055872
0.85,333%,1055872
0.85,332%,1055488
0.85,333%,1055744
0.85,332%,1055744
0.85,332%,1055744
0.85,333%,1056128
0.85,333%,1055744
0.84,332%,1055872
0.84,333%,1055616
0.85,332%,1055744
0.85,332%,1055872
0.85,333%,1056000
0.84,333%,1055616
0.85,333%,1055744
0.84,332%,1055744
0.85,333%,1055872
0.85,333%,1056000
0.84,333%,1055872
0.84,332%,1055616
0.85,333%,1055744
0.84,333%,1056000
0.84,332%,1055744
0.84,332%,1056000
0.84,332%,1055872
0.84,333%,1055872
0.84,332%,1055872
0.84,333%,1055872
0.84,332%,1055872
0.84,332%,1055872
0.84,332%,1055744
0.84,333%,1055744
0.85,333%,1056000
0.85,333%,1056000
0.84,332%,1056000
0.84,333%,1055616
0.84,333%,1055744
0.84,332%,1056000
0.84,333%,1056128
0.84,332%,1055616
0.85,333%,1055872
0.85,333%,1055616
0.84,332%,1055744
0.84,332%,1055744
0.84,333%,1055744
0.84,332%,1055744
0.84,333%,1055744
0.84,333%,1055744
