runtime,cpu_usage,memory
11.25,99%,876284
11.21,99%,876224
11.23,99%,876364
11.20,99%,876236
11.20,99%,876148
11.22,99%,876428
11.23,99%,876228
11.21,99%,876092
11.21,99%,875964
11.22,99%,876176
11.22,99%,876176
11.24,99%,876300
11.23,99%,876236
11.24,99%,876060
11.20,99%,876184
11.22,99%,876304
11.22,99%,876240
11.20,99%,876164
11.23,99%,876108
11.21,99%,876096
11.22,99%,876060
11.23,99%,876232
11.22,99%,876172
11.20,99%,876228
11.20,99%,876128
11.20,99%,876172
11.21,99%,876360
11.28,99%,876392
11.20,99%,876072
11.20,99%,876300
11.21,99%,876068
11.24,99%,876292
11.22,99%,876364
11.31,99%,876236
11.24,99%,876244
11.21,99%,876300
11.22,99%,876304
11.21,99%,876144
11.23,99%,876240
11.23,99%,875984
11.23,99%,876400
11.21,99%,876120
11.25,99%,876364
11.23,99%,876204
11.22,99%,876232
11.21,99%,876056
11.21,99%,876196
11.21,99%,876300
11.25,99%,876232
11.21,99%,876112
11.27,99%,876016
11.22,99%,876108
11.33,99%,876088
11.21,99%,876240
11.22,99%,876172
11.21,99%,876332
11.21,99%,876024
11.24,99%,876304
11.26,99%,876096
11.23,99%,876584
11.22,99%,876188
11.23,99%,876304
11.23,99%,876084
11.21,99%,876184
11.23,99%,876300
11.24,99%,876080
11.22,99%,876240
11.24,99%,876576
11.22,99%,876292
11.24,99%,876280
11.23,99%,876172
11.20,99%,876384
11.39,99%,876132
11.25,99%,876156
11.22,99%,876468
11.24,99%,876280
11.21,99%,876172
11.21,99%,876296
11.20,99%,876404
11.21,99%,876128
11.22,99%,876244
11.24,99%,876528
11.23,99%,876272
11.25,99%,876240
11.20,99%,876168
11.24,99%,876104
11.23,99%,876552
11.21,99%,876120
11.27,99%,876188
11.21,99%,876172
11.20,99%,876232
11.26,99%,876156
11.23,99%,876300
11.27,99%,876360
11.21,99%,876088
11.22,99%,876148
11.24,99%,876080
11.21,99%,875988
11.24,99%,876080
11.22,99%,876184
