runtime,cpu_usage,memory
4.21,99%,6272
4.20,100%,6016
4.22,99%,6144
4.22,99%,6272
4.22,100%,6272
4.22,100%,6144
4.22,99%,6272
4.23,100%,6144
4.23,99%,6144
4.23,99%,6144
4.23,99%,6272
4.23,100%,6016
4.86,100%,6144
5.93,100%,5888
4.23,99%,6016
4.23,100%,6272
6.67,100%,6144
4.22,99%,6144
4.22,100%,6016
4.23,99%,6144
4.22,99%,6272
4.23,99%,6272
4.22,100%,6144
4.23,100%,6144
4.22,100%,6272
4.45,100%,6144
6.32,100%,6144
4.22,99%,6272
4.23,99%,6144
4.23,100%,6016
4.23,99%,6272
4.75,99%,6016
6.03,100%,6144
4.23,100%,6272
4.23,100%,6016
4.22,99%,6144
4.23,99%,6144
4.22,100%,6016
6.67,100%,6144
4.22,99%,6144
4.23,100%,6144
4.53,100%,6144
6.26,100%,6144
4.23,100%,6016
4.23,100%,5888
4.23,100%,6144
4.22,100%,5888
4.23,100%,6144
6.67,99%,6272
5.03,100%,6144
5.75,100%,6272
4.22,100%,6144
4.23,100%,6144
4.23,99%,6272
4.23,99%,6272
4.23,99%,6016
4.36,99%,6272
6.42,100%,6272
4.40,99%,6144
6.39,99%,6144
4.23,99%,6016
4.22,100%,6144
5.36,99%,6400
5.43,100%,6272
4.23,100%,6144
4.30,99%,6144
6.49,100%,6016
4.32,100%,6144
6.47,100%,6016
4.36,100%,6144
6.44,100%,6272
4.23,100%,6016
4.22,100%,6400
4.22,100%,6272
4.23,99%,6144
4.22,99%,6016
6.67,100%,6272
4.23,100%,6272
6.67,100%,6272
4.80,99%,6016
5.98,100%,6272
4.22,100%,6272
6.66,100%,6144
4.23,99%,6144
4.23,100%,6144
4.23,100%,6144
4.22,100%,6144
5.17,100%,6272
5.62,100%,6144
4.23,100%,6144
4.22,99%,6272
4.23,99%,6272
5.03,99%,6016
5.77,100%,6144
5.07,100%,6016
5.72,100%,6144
4.23,100%,6144
4.23,100%,6272
4.23,100%,6400
4.23,100%,6144
