runtime,cpu_usage,memory
4.54,383%,1289032
4.64,370%,1288740
4.57,376%,1288544
4.50,380%,1288648
4.57,378%,1288984
4.64,373%,1288376
4.58,374%,1288432
4.58,372%,1289056
4.53,379%,1288228
4.67,372%,1288056
4.64,379%,1289488
4.59,375%,1289676
4.66,370%,1289248
4.56,383%,1288764
4.64,375%,1290436
4.53,368%,1288108
4.59,371%,1289084
4.56,376%,1289488
4.66,382%,1289516
4.60,374%,1288796
4.64,369%,1290640
4.59,375%,1290228
4.61,379%,1290500
4.62,377%,1288976
4.77,368%,1288968
4.60,377%,1290132
4.55,376%,1289432
4.58,374%,1290640
4.56,374%,1290400
4.60,376%,1289596
4.55,377%,1288316
4.48,382%,1289272
4.55,374%,1288704
4.65,375%,1289360
4.70,377%,1291084
4.66,372%,1289208
4.66,376%,1288808
4.56,382%,1288768
4.68,368%,1289320
4.66,373%,1290928
4.61,374%,1289036
4.62,379%,1289204
4.53,377%,1289020
4.63,374%,1289372
4.61,374%,1288604
4.65,377%,1289028
4.72,370%,1290824
4.62,373%,1289968
4.59,375%,1288812
4.67,368%,1289776
4.65,373%,1288420
4.59,382%,1288684
4.62,372%,1290404
4.71,381%,1289004
4.63,374%,1289736
4.56,381%,1288884
4.57,376%,1291068
4.65,370%,1289160
4.68,378%,1289364
4.70,373%,1289456
4.62,375%,1289508
4.68,371%,1288232
4.56,375%,1288988
4.64,377%,1288756
4.65,372%,1289372
4.68,384%,1289480
4.64,373%,1290428
4.52,380%,1289080
4.60,377%,1289392
4.61,372%,1289092
4.71,376%,1290300
4.63,373%,1288808
4.59,376%,1288608
4.63,373%,1289092
4.56,383%,1289096
4.63,372%,1290512
4.61,378%,1288452
4.59,376%,1288720
4.58,372%,1289020
4.67,375%,1289028
4.58,379%,1289724
4.61,374%,1288728
4.57,378%,1290596
4.71,367%,1289576
4.63,373%,1289832
4.51,383%,1288732
4.64,379%,1289128
4.64,371%,1288720
4.62,374%,1288808
4.61,373%,1288556
4.62,374%,1288392
4.56,381%,1288432
4.55,374%,1289088
4.63,371%,1288388
4.65,375%,1290008
4.60,377%,1289116
4.56,375%,1288356
4.52,373%,1289044
4.59,374%,1288828
4.66,370%,1289192
