runtime,cpu_usage,memory
10.47,774%,564744
10.90,778%,588588
12.77,781%,564304
11.00,791%,592756
12.98,792%,584428
11.95,790%,582620
12.41,790%,571900
12.61,784%,598228
11.77,792%,591896
13.22,789%,613248
11.19,790%,569884
11.43,787%,551028
11.30,788%,598848
11.34,791%,588664
11.32,791%,648636
11.33,790%,544452
11.32,792%,648664
11.40,790%,630068
11.29,792%,545704
11.36,790%,601932
11.36,787%,616324
11.40,790%,564544
11.37,789%,636016
11.35,794%,581004
11.40,787%,577864
11.34,791%,578828
11.33,793%,554136
11.30,792%,594132
11.33,790%,535784
11.31,792%,596836
11.48,786%,666588
11.32,792%,592504
11.36,792%,535464
11.38,791%,634956
11.44,789%,609376
11.37,793%,614360
11.34,791%,551604
11.40,789%,578720
11.40,790%,631848
11.40,792%,601876
11.32,794%,571300
11.39,788%,579124
11.36,788%,589384
11.41,791%,618364
11.38,791%,672976
11.42,791%,615192
11.45,793%,622280
11.45,788%,587168
11.36,789%,626848
11.39,790%,638436
11.40,789%,622540
11.46,787%,556380
11.39,790%,538792
11.36,789%,642820
11.25,792%,528776
11.38,791%,547112
11.39,789%,568880
11.42,788%,645592
11.38,794%,563336
11.37,790%,592236
11.38,791%,570680
11.38,789%,599812
11.41,790%,580112
11.36,791%,602316
11.35,792%,573992
11.37,792%,580764
11.45,791%,621180
11.48,789%,619876
11.39,788%,640596
11.38,791%,560488
11.41,790%,622044
11.36,792%,599040
11.37,789%,532416
11.30,791%,572732
11.33,793%,580648
11.38,793%,605212
11.41,793%,595112
11.41,791%,647140
11.39,790%,605188
11.50,790%,619312
11.45,791%,589840
11.34,790%,608560
11.45,791%,585480
11.44,789%,619820
11.43,792%,633116
11.41,790%,578260
11.41,790%,597580
11.40,791%,608968
11.46,791%,604000
11.43,791%,561520
11.36,791%,611088
11.45,792%,559400
11.43,786%,630008
11.43,790%,651556
11.49,793%,601640
11.39,790%,580700
11.71,774%,560360
11.79,778%,541564
11.60,785%,601780
11.43,792%,603740
