runtime,cpu_usage,memory
4.57,100%,50728
4.58,101%,51088
4.58,101%,50908
4.58,101%,50928
4.58,101%,51264
4.50,101%,51120
4.58,101%,50892
4.57,101%,51020
4.56,100%,51124
4.59,101%,51556
4.59,101%,50936
4.58,101%,51436
4.59,101%,51276
4.57,101%,51388
4.57,100%,51048
4.56,101%,51044
4.58,101%,51736
4.53,100%,50960
4.59,101%,51136
4.59,101%,51032
4.58,101%,50680
4.59,101%,51028
4.59,101%,51084
4.57,101%,51080
4.58,101%,51104
4.56,101%,51268
4.62,101%,50940
4.56,101%,51372
4.58,101%,50768
4.58,101%,50916
4.58,101%,51192
4.57,100%,51096
4.56,101%,51248
4.51,101%,50712
4.58,101%,51308
4.53,101%,50924
4.55,101%,50852
4.58,101%,51060
4.58,101%,51060
4.57,101%,50812
4.57,101%,51248
4.58,101%,50812
4.57,100%,50784
4.59,101%,51116
4.58,101%,50904
4.57,101%,51188
4.59,101%,51224
4.57,101%,51144
4.59,101%,51064
4.58,101%,50972
4.56,101%,51708
4.58,101%,51136
4.59,101%,51244
4.57,101%,50976
4.58,101%,51172
4.55,100%,51272
4.58,101%,51192
4.59,101%,51464
4.59,101%,50880
4.58,101%,51220
4.59,101%,50984
4.57,100%,51176
4.59,101%,50948
4.50,101%,51312
4.57,101%,51268
4.57,100%,50960
4.56,101%,50956
4.58,101%,51016
4.58,101%,51276
4.56,101%,51436
4.59,101%,51704
4.59,101%,51148
4.53,101%,50968
4.59,101%,50984
4.59,101%,50980
4.57,101%,51224
4.57,101%,51152
4.59,101%,51456
4.58,101%,51208
4.58,101%,50940
4.58,101%,51128
4.59,101%,51124
4.59,101%,51352
4.58,101%,50840
4.59,101%,51036
4.58,101%,51016
4.58,101%,50748
4.56,100%,51368
4.58,101%,51296
4.59,101%,50980
4.58,101%,50936
4.57,100%,50968
4.57,101%,50924
4.59,101%,50876
4.58,101%,51424
4.58,101%,50500
4.58,101%,50820
4.59,101%,51056
4.58,101%,51192
4.58,101%,50956
