runtime,cpu_usage,memory
32.21,685%,1836104
35.49,679%,1836056
34.68,685%,1836036
34.45,686%,1836064
34.62,684%,1836120
34.37,683%,1836088
34.72,684%,1836124
34.66,683%,1836108
34.83,685%,1833708
35.14,686%,1836220
34.48,680%,1835816
34.58,686%,1835996
34.84,687%,1836284
34.92,684%,1833684
34.45,686%,1833672
34.53,686%,1835824
34.70,682%,1835844
35.07,684%,1833668
35.04,684%,1833876
34.69,686%,1833612
35.07,684%,1836240
34.55,686%,1836180
34.68,682%,1835852
34.56,682%,1835964
34.76,684%,1836028
34.81,682%,1836080
34.72,683%,1836232
34.83,684%,1833476
34.72,685%,1836028
34.71,684%,1833768
34.54,682%,1833700
34.69,684%,1836212
35.09,685%,1836084
34.83,683%,1835992
34.71,682%,1836092
34.65,683%,1833788
34.56,683%,1836052
34.89,685%,1835900
35.02,682%,1833596
34.50,683%,1836204
34.76,685%,1833692
34.68,684%,1836244
34.64,682%,1836120
35.19,687%,1833604
34.49,685%,1835796
34.65,686%,1835996
34.70,683%,1836120
34.37,684%,1833816
34.86,687%,1836128
34.75,684%,1833564
35.23,687%,1836084
34.54,684%,1836128
34.62,685%,1835980
35.40,686%,1836028
34.94,685%,1836168
34.50,685%,1836248
35.20,685%,1833716
34.95,683%,1836040
34.86,683%,1833800
35.12,683%,1836240
34.86,685%,1835908
34.83,687%,1836312
35.07,686%,1836080
35.45,687%,1835920
34.81,685%,1835904
34.64,683%,1836264
34.92,684%,1835848
34.94,680%,1833684
34.97,684%,1836068
34.95,684%,1836008
34.59,683%,1835900
34.97,687%,1833752
34.58,683%,1833496
34.81,685%,1836060
34.89,686%,1836068
34.94,685%,1833712
34.85,685%,1836000
34.77,684%,1833660
34.75,681%,1836232
34.47,683%,1833836
34.87,683%,1836116
35.03,683%,1835928
34.93,686%,1833328
34.71,685%,1836092
34.76,686%,1833856
34.43,687%,1833708
34.73,685%,1833752
34.63,681%,1835840
34.84,684%,1835872
35.36,682%,1833540
34.75,683%,1835912
35.10,685%,1836040
35.28,685%,1833496
34.52,684%,1836208
34.95,684%,1836000
34.82,685%,1835924
34.76,684%,1836020
34.82,685%,1836236
35.24,687%,1833904
35.27,686%,1833624
