runtime,cpu_usage,memory
1.13,100%,4608
1.12,100%,4608
1.13,99%,4480
1.13,99%,4608
1.14,100%,4608
1.13,100%,4608
1.14,99%,4352
1.14,100%,4608
1.13,100%,4480
1.13,100%,4608
1.14,99%,4480
1.13,100%,4608
1.14,100%,4352
1.14,100%,4480
1.13,99%,4352
1.14,100%,4480
1.13,99%,4352
1.14,100%,4480
1.13,100%,4480
1.14,100%,4608
1.14,99%,4352
2.24,100%,4608
2.38,99%,4480
1.13,100%,4608
1.14,100%,4480
1.14,100%,4480
1.13,100%,4608
1.14,100%,4480
1.13,99%,4480
1.14,100%,4608
1.14,100%,4480
1.13,99%,4352
1.14,100%,4352
1.13,100%,4608
1.14,100%,4608
1.14,100%,4480
1.14,100%,4480
1.14,100%,4608
2.54,100%,4608
2.07,99%,4608
1.14,100%,4480
1.14,100%,4480
1.14,100%,4608
1.14,99%,4608
1.14,100%,4480
1.14,100%,4608
1.14,100%,4480
1.14,100%,4608
1.14,100%,4608
1.14,100%,4480
1.14,99%,4480
1.14,100%,4608
1.18,100%,4480
2.37,99%,4480
2.29,99%,4608
1.13,99%,4480
1.14,99%,4608
1.13,100%,4608
1.14,100%,4480
1.14,100%,4608
1.14,100%,4352
1.13,99%,4608
1.14,100%,4608
1.14,99%,4608
1.14,100%,4608
1.14,100%,4608
1.14,100%,4608
1.16,100%,4480
1.23,99%,4480
1.13,99%,4608
1.14,100%,4480
1.14,100%,4480
1.14,100%,4352
1.14,100%,4480
1.14,100%,4480
1.14,100%,4480
1.14,100%,4352
1.14,100%,4480
1.14,100%,4480
1.14,100%,4608
1.14,99%,4608
1.14,100%,4480
1.15,99%,4608
1.14,100%,4608
2.87,100%,4608
1.75,99%,4608
1.14,100%,4480
1.14,100%,4608
1.14,99%,4608
1.14,100%,4608
1.13,100%,4480
1.14,100%,4480
1.13,100%,4608
1.13,100%,4480
1.14,100%,4608
1.14,100%,4480
1.14,100%,4608
1.14,100%,4608
2.09,100%,4608
2.53,99%,4480
