runtime,cpu_usage,memory
33.39,796%,133568
33.39,796%,118952
33.56,796%,122520
33.66,797%,111440
33.09,796%,111708
33.20,796%,112108
33.09,797%,110016
33.24,797%,109328
33.71,796%,119872
33.67,797%,117384
32.93,796%,121352
33.71,797%,117552
33.09,796%,117324
33.67,796%,113484
33.71,797%,121052
33.82,796%,110992
33.66,797%,124312
33.64,797%,111780
33.17,797%,107056
33.71,797%,122724
33.16,796%,114228
33.77,796%,124700
33.02,796%,110736
33.58,796%,120512
33.10,797%,111248
33.73,796%,127232
33.67,796%,117004
33.68,797%,123272
33.70,797%,109520
33.68,796%,112172
33.78,796%,119832
33.69,796%,111708
33.71,797%,116252
33.64,796%,122636
33.06,797%,108600
33.63,797%,112488
33.69,796%,120296
33.73,797%,118220
33.67,797%,111080
33.05,797%,112208
33.73,797%,114652
33.11,797%,110268
33.66,797%,108656
33.76,796%,113384
33.05,796%,116316
33.58,797%,113972
33.67,796%,116764
33.70,797%,110284
33.63,796%,114716
33.63,796%,112836
33.60,797%,112708
33.06,797%,114328
33.15,796%,116744
33.11,796%,110720
33.04,796%,110448
33.00,796%,119640
33.53,797%,123064
33.68,796%,112020
33.61,797%,108544
33.72,797%,126692
33.66,797%,117708
33.75,797%,107688
33.18,796%,114188
33.58,796%,119604
33.63,797%,111452
33.12,797%,112416
33.62,797%,119588
33.62,796%,112672
33.06,797%,111116
33.64,797%,111820
33.09,797%,119660
33.11,797%,112240
33.56,795%,122032
33.65,797%,114328
33.71,796%,119316
33.57,796%,114876
33.60,797%,117116
33.64,796%,119640
33.63,796%,111384
33.70,796%,126880
33.66,797%,115840
33.66,796%,120764
33.68,797%,110236
33.60,796%,121488
33.72,796%,114120
33.68,796%,109100
33.00,797%,120096
33.78,796%,112612
33.19,796%,114844
33.55,797%,111116
33.06,796%,119068
33.59,796%,109404
33.17,797%,109744
33.11,797%,110900
33.66,796%,108036
33.64,797%,126892
33.53,797%,121360
33.67,797%,119128
33.10,797%,112784
33.20,796%,109600
